timestamp,command,duration_s,exit_code,cpu_pct_avg,mem_kb_max,tag,status,pipeline_id,mode
2025-07-12 01:20:00,flake8 .,1.0,0.0,61.0,22148,lint,pass,1922861554,baseline
2025-07-12 02:44:33,docker-login,0.5,0.0,5.9,0,build,pass,1922996734,ml
2025-07-12 02:47:33,docker-build,1.5,0.0,19.83,40864,build,pass,1922996734,ml
2025-07-12 02:48:36,docker-push,1.0,0.0,10.0,36584,build,pass,1922996734,ml
2025-07-12 02:48:42,flake8 .,1.0,0.0,60.25,22028,lint,pass,1922996734,ml
2025-07-12 02:48:48,python manage.py collectstatic --noinput;python manage.py migrate --noinput;coverage run --source=. manage.py test --parallel --exclude-tag=functional;python manage.py collectstatic --noinput;python manage.py migrate --noinput;coverage run --source=. manage.py test --parallel --exclude-tag=functional,9.02,0.0,44.05666666666667,60164,unit,pass,1922996734,ml
2025-07-12 10:27:52,docker-login,0.5,0.0,5.1,0,build,pass,1923260094,ml
2025-07-12 10:30:48,docker-build,1.5,0.0,18.03,42480,build,pass,1923260094,ml
2025-07-12 10:31:51,docker-push,1.0,0.0,10.2,36084,build,pass,1923260094,ml
2025-07-12 10:31:57,flake8 .,1.0,0.0,59.8,22212,lint,pass,1923260094,ml
2025-07-12 10:32:04,python manage.py collectstatic --noinput;python manage.py migrate --noinput;coverage run --source=. manage.py test --parallel --exclude-tag=functional;python manage.py collectstatic --noinput;python manage.py migrate --noinput;coverage run --source=. manage.py test --parallel --exclude-tag=functional,9.02,0.0,42.02333333333333,60564,unit,pass,1923260094,ml
2025-07-12 13:11:53,docker-login,0.5,0.0,0.0,0,build,pass,1923339196,ml
2025-07-12 13:14:44,docker-build,1.5,0.0,20.4,43756,build,pass,1923339196,ml
2025-07-12 13:15:47,docker-push,1.0,0.0,10.1,35700,build,pass,1923339196,ml
2025-07-12 13:15:53,flake8 .,1.0,0.0,60.75,22228,lint,pass,1923339196,ml
2025-07-12 13:16:00,python manage.py collectstatic --noinput;python manage.py migrate --noinput;coverage run --source=. manage.py test --parallel --exclude-tag=functional;python manage.py collectstatic --noinput;python manage.py migrate --noinput;coverage run --source=. manage.py test --parallel --exclude-tag=functional,9.02,0.0,46.14666666666667,60584,unit,pass,1923339196,ml
2025-07-13 05:15:45,docker-login,0.51,0.0,0.0,0,build,pass,1923859355,ml
2025-07-13 05:15:49,docker-build,0.5,1.0,3.1,0,build,fail,1923859355,ml
2025-07-13 05:24:18,docker-login,0.5,0.0,1.0,0,build,pass,1923865508,ml
2025-07-13 05:27:05,docker-build,1.5,0.0,21.17,42488,build,pass,1923865508,ml
2025-07-13 05:28:08,docker-push,1.0,0.0,8.15,36760,build,pass,1923865508,ml
2025-07-13 05:30:53,flake8 .,1.0,0.0,54.75,22068,lint,pass,1923865508,ml
2025-07-13 05:34:16,coverage run --append --source=. manage.py test --tag=functional;coverage run --append --source=. manage.py test --tag=functional,22.04,0.0,23.85,61588,functional,pass,1923865508,ml
2025-07-13 05:45:48,docker-login,0.52,0.0,0.0,0,build,pass,1923874932,ml
2025-07-13 05:48:41,docker-build,1.5,0.0,18.43,41448,build,pass,1923874932,ml
2025-07-13 05:49:42,docker-push,1.0,0.0,8.5,35700,build,pass,1923874932,ml
2025-07-13 05:52:28,flake8 .,1.0,0.0,54.5,22060,lint,pass,1923874932,ml
2025-07-13 05:55:40,coverage run --append --source=. manage.py test --tag=functional;coverage run --append --source=. manage.py test --tag=functional,4.0,-15.0,24.35,58812,functional,fail,1923874932,ml
2025-07-13 06:54:21,coverage run --append --source=. manage.py test --tag=functional,10.02,0.0,26.98,61080,functional,pass,1923909242,baseline
2025-07-13 07:12:42,coverage run --append --source=. manage.py test --tag=functional,10.02,0.0,24.44,61548,functional,pass,1923921480,baseline
2025-07-13 07:17:25,coverage run --append --source=. manage.py test --tag=functional,10.52,0.0,23.99,61776,functional,pass,1923923292,baseline
2025-07-13 07:17:59,coverage run --append --source=. manage.py test --tag=functional,10.52,0.0,23.0,61456,functional,pass,1923923369,baseline
2025-07-13 07:18:20,coverage run --append --source=. manage.py test --tag=functional,10.02,0.0,24.7,61628,functional,pass,1923923438,baseline
2025-07-13 07:20:03,coverage run --append --source=. manage.py test --tag=functional,10.52,0.0,25.05,61616,functional,pass,1923925294,baseline
2025-07-13 07:30:20,flake8 .,1.0,0.0,55.65,22116,lint,pass,1923930282,baseline
2025-07-13 07:30:56,flake8 .,1.0,0.0,56.3,22144,lint,pass,1923930361,baseline
2025-07-13 07:31:15,flake8 .,1.0,0.0,57.1,22068,lint,pass,1923930403,baseline
2025-07-13 07:31:50,flake8 .,1.0,0.0,57.7,22116,lint,pass,1923930505,baseline
2025-07-13 07:32:48,flake8 .,1.0,0.0,55.7,22144,lint,pass,1923930896,baseline
2025-07-13 07:33:53,flake8 .,1.0,0.0,55.75,22052,lint,pass,1923932534,baseline
2025-07-13 07:33:55,flake8 .,1.0,0.0,57.8,22040,lint,pass,1923932608,baseline
2025-07-13 07:34:04,flake8 .,1.0,0.0,54.25,22056,lint,pass,1923932695,baseline
2025-07-13 07:34:33,flake8 .,1.01,0.0,57.8,22128,lint,pass,1923932778,baseline
2025-07-13 07:34:50,flake8 .,1.0,0.0,59.0,22076,lint,pass,1923932829,baseline
2025-07-13 07:46:12,python manage.py collectstatic --noinput;python manage.py migrate --noinput;coverage run --source=. manage.py test --parallel --exclude-tag=functional;coverage run --source=. manage.py test --parallel --exclude-tag=functional,7.02,1.0,46.05,60972,unit,fail,1923936488,baseline
2025-07-13 07:47:33,python manage.py collectstatic --noinput;python manage.py migrate --noinput;coverage run --source=. manage.py test --parallel --exclude-tag=functional;coverage run --source=. manage.py test --parallel --exclude-tag=functional,7.0,1.0,43.67,60876,unit,fail,1923936740,baseline
2025-07-13 07:49:29,python manage.py collectstatic --noinput;python manage.py migrate --noinput;coverage run --source=. manage.py test --parallel --exclude-tag=functional;coverage run --source=. manage.py test --parallel --exclude-tag=functional,7.02,1.0,45.3175,61028,unit,fail,1923938038,baseline
2025-07-13 07:50:44,python manage.py collectstatic --noinput;python manage.py migrate --noinput;coverage run --source=. manage.py test --parallel --exclude-tag=functional;coverage run --source=. manage.py test --parallel --exclude-tag=functional,7.02,1.0,46.3525,61056,unit,fail,1923938349,baseline
2025-07-13 07:51:04,python manage.py collectstatic --noinput;python manage.py migrate --noinput;coverage run --source=. manage.py test --parallel --exclude-tag=functional;coverage run --source=. manage.py test --parallel --exclude-tag=functional,7.0,1.0,43.325,60936,unit,fail,1923938417,baseline
2025-07-13 07:51:09,python manage.py collectstatic --noinput;python manage.py migrate --noinput;coverage run --source=. manage.py test --parallel --exclude-tag=functional;coverage run --source=. manage.py test --parallel --exclude-tag=functional,7.02,1.0,46.1,60912,unit,fail,1923938423,baseline
2025-07-13 07:53:19,flake8 .,1.0,1.0,56.5,22148,lint,fail,1923939492,baseline
2025-07-13 07:53:21,flake8 .,1.0,1.0,56.0,22132,lint,fail,1923939492,baseline
2025-07-13 07:53:26,flake8 .,1.0,1.0,57.8,22096,lint,fail,1923939515,baseline
2025-07-13 07:53:27,flake8 .,1.0,1.0,55.0,22080,lint,fail,1923939515,baseline
2025-07-13 07:54:17,flake8 .,1.0,1.0,55.9,22064,lint,fail,1923939694,baseline
2025-07-13 07:54:18,flake8 .,1.0,1.0,57.0,22188,lint,fail,1923939694,baseline
2025-07-13 07:58:18,coverage run --append --source=. manage.py test --tag=functional;coverage run --append --source=. manage.py test --tag=functional,18.54,1.0,25.985,61552,functional,fail,1923940549,ml
2025-07-13 07:59:07,coverage run --append --source=. manage.py test --tag=functional;coverage run --append --source=. manage.py test --tag=functional,19.04,1.0,25.995,61760,functional,fail,1923940975,ml
2025-07-13 08:01:17,python manage.py collectstatic --noinput;python manage.py migrate --noinput;coverage run --source=. manage.py test --parallel --exclude-tag=functional;coverage run --source=. manage.py test --parallel --exclude-tag=functional,7.02,1.0,43.93,60916,unit,fail,1923941485,baseline
2025-07-13 08:01:26,python manage.py collectstatic --noinput;python manage.py migrate --noinput;coverage run --source=. manage.py test --parallel --exclude-tag=functional;coverage run --source=. manage.py test --parallel --exclude-tag=functional,7.01,1.0,44.575,60924,unit,fail,1923941496,baseline
2025-07-13 08:01:33,python manage.py collectstatic --noinput;python manage.py migrate --noinput;coverage run --source=. manage.py test --parallel --exclude-tag=functional;coverage run --source=. manage.py test --parallel --exclude-tag=functional,7.01,1.0,44.385000000000005,60932,unit,fail,1923941526,baseline
2025-07-13 08:03:45,python manage.py collectstatic --noinput;python manage.py migrate --noinput;coverage run --source=. manage.py test --parallel --exclude-tag=functional;coverage run --source=. manage.py test --parallel --exclude-tag=functional,7.02,1.0,44.3275,60800,unit,fail,1923942498,baseline
2025-07-13 08:08:44,coverage run --append --source=. manage.py test --tag=functional,10.02,0.0,23.96,61596,functional,pass,1923950153,baseline
2025-07-13 12:23:14,python manage.py collectstatic --noinput;python manage.py migrate --noinput;coverage run --source=. manage.py test --parallel --exclude-tag=functional;coverage run --source=. manage.py test --parallel --exclude-tag=functional,7.52,1.0,45.44,61100,unit,fail,1924073713,ml
2025-07-13 12:25:07,coverage run --append --source=. manage.py test --tag=functional,10.02,0.0,25.05,61548,functional,pass,1924074002,ml
2025-07-13 12:31:51,coverage run --append --source=. manage.py test --tag=functional;coverage run --append --source=. manage.py test --tag=functional,2.0,1.0,35.05,52396,functional,fail,1924075966,ml
2025-07-13 12:36:21,coverage run --append --source=. manage.py test --tag=functional,10.02,0.0,24.38,61540,functional,pass,1924078823,ml
2025-07-13 12:48:03,coverage run --append --source=. manage.py test --tag=functional;coverage run --append --source=. manage.py test --tag=functional,20.04,1.0,29.62,61572,functional,fail,1924082738,ml
2025-07-31 14:23:09,docker-login,0.0,0.0,0.0,0,build,pass,1959508140,baseline
2025-07-31 14:23:09,docker-login,0.5,0.0,0.0,0,build,pass,1959508140,baseline
2025-07-31 15:25:25,docker-login,0.5,0.0,0.0,0,build,pass,1959637283,baseline
2025-07-31 15:27:19,docker-build,1.51,0.0,8.4,38904,build,pass,1959637283,baseline
2025-07-31 15:27:40,docker-push,1.0,0.0,11.5,36536,build,pass,1959637283,baseline
2025-07-31 15:27:46,flake8 .,1.0,0.0,57.4,22460,lint,pass,1959637283,baseline
2025-07-31 15:27:48,flake8 .,1.0,0.0,55.5,22292,lint,pass,1959637283,baseline
2025-07-31 15:27:55,python manage.py collectstatic --noinput;python manage.py migrate --noinput;coverage run --source=. manage.py test --parallel --exclude-tag=functional,4.51,0.0,47.28,60740,unit,pass,1959637283,baseline
2025-07-31 16:00:09,docker-login,0.5,0.0,2.0,0,build,pass,1959708756,baseline
2025-07-31 16:01:54,docker-build,2.0,1.0,23.68,41808,build,fail,1959708756,baseline
2025-07-31 16:01:56,docker-build,1.5,1.0,29.37,38380,build,fail,1959708756,baseline
2025-08-01 06:51:14,docker-login,0.5,0.0,0.0,0,build,pass,1960757859,baseline
2025-08-01 06:53:05,docker-build,1.5,0.0,10.47,40932,build,pass,1960757859,baseline
2025-08-01 06:53:25,docker-push,1.0,0.0,9.55,36976,build,pass,1960757859,baseline
2025-08-01 06:53:31,flake8 .,1.0,1.0,51.5,22132,lint,fail,1960757859,baseline
2025-08-01 06:53:32,flake8 .,1.0,1.0,51.6,22272,lint,fail,1960757859,baseline
2025-08-01 08:28:06,docker-login,0.5,0.0,0.0,0,build,pass,1960903141,baseline
2025-08-01 08:29:56,docker-build,1.5,0.0,6.77,42948,build,pass,1960903141,baseline
2025-08-01 08:30:16,docker-push,1.0,0.0,10.5,35324,build,pass,1960903141,baseline
2025-08-01 08:30:22,flake8 .,1.0,1.0,57.5,22236,lint,fail,1960903141,baseline
2025-08-01 08:30:23,flake8 .,1.0,1.0,53.5,22308,lint,fail,1960903141,baseline
2025-08-01 08:49:23,docker-login,0.5,0.0,2.0,0,build,pass,1960935667,baseline
2025-08-01 08:51:08,docker-build,1.0,0.0,9.6,40588,build,pass,1960935667,baseline
2025-08-01 08:51:23,docker-push,1.0,0.0,9.65,34372,build,pass,1960935667,baseline
2025-08-01 08:51:28,flake8 .,1.0,1.0,52.5,22204,lint,fail,1960935667,baseline
2025-08-01 08:51:30,flake8 .,1.0,1.0,52.6,22236,lint,fail,1960935667,baseline
2025-08-01 09:06:55,docker-login,0.5,0.0,2.0,0,build,pass,1960965411,baseline
2025-08-01 09:08:45,docker-build,1.5,0.0,7.4,40536,build,pass,1960965411,baseline
2025-08-01 09:09:05,docker-push,1.0,0.0,8.2,35152,build,pass,1960965411,baseline
2025-08-01 09:09:10,flake8 .,1.0,0.0,56.05,22220,lint,pass,1960965411,baseline
2025-08-01 09:09:17,python manage.py collectstatic --noinput;python manage.py migrate --noinput;coverage run --source=. manage.py test --parallel --exclude-tag=functional,4.51,0.0,44.99666666666667,60828,unit,pass,1960965411,baseline
2025-08-01 09:14:37,docker-login,0.5,0.0,2.0,0,build,pass,1960981183,baseline
2025-08-01 09:16:27,docker-build,1.5,0.0,7.7,40460,build,pass,1960981183,baseline
2025-08-01 09:16:46,docker-push,1.0,0.0,11.3,34876,build,pass,1960981183,baseline
2025-08-01 09:16:51,flake8 .,1.0,0.0,54.6,22244,lint,pass,1960981183,baseline
2025-08-01 09:16:58,python manage.py collectstatic --noinput;python manage.py migrate --noinput;coverage run --source=. manage.py test --parallel --exclude-tag=functional;coverage run --source=. manage.py test --parallel --exclude-tag=functional,7.02,1.0,47.7425,60932,unit,fail,1960981183,baseline
